id,"name","image_url","address","access","tele","open_hour","price","rental","parking","lesson","kid","homepage","created_at","updated_at","holiday","prefecture"
228,"クライミングパーク クランチ ［一宮］","http://www.climbing-net.com/wp-content/uploads/2014/03/crunch_1.jpg","〒491-0831
愛知県一宮市森本4-14-20","名古屋高速 一宮南出口より車で5分","0586-73-6737","平日13:00～23:00
土日祝9:00～22:00","初回登録料：￥500
１日料金：一般￥1500～、学生￥1000～
レディースデイ：火曜日￥1000","シューズ：￥300
チョーク：￥100","有／無料／24台","-","可
※小学生から利用可能","http://www.crunch-climbing.net/","2015-07-21 15:18:57","2015-07-21 15:18:57","年中無休","愛知県"
229,"CLIMBING SPACE VALAPPER ［安城］","http://www.climbing-net.com/wp-content/uploads/2014/01/valapper_1.jpg","〒444-1222
愛知県安城市和泉町大海古2-15","国道23号 和泉ICより3分","0566-93-3898","平日14:00〜23:00
土日祝9:00〜21:00","【税込価格】
初回登録料：￥1000
１日料金：￥1800","シューズ：￥300
チョーク：￥100","有／-／14台","-","可","http://valapper.com","2015-07-21 15:18:58","2015-07-21 15:18:58","月曜（月曜祝日の場合営業、火曜日休み）","愛知県"
230,"クライミングジム ソレイユ ［長久手］","http://www.climbing-net.com/wp-content/uploads/2013/01/P1040171.jpeg","〒480-1144
愛知県長久手市熊田313","東名高速名古屋IC降りてすぐ／熊田バス停から30m／名古屋市営地下鉄東山線藤が丘駅・本郷駅より徒歩10分","0561-62-0400","火〜金13:00～22:00
土日祝11:00～20:00","【税込価格】
初回登録料：￥1000
利用料金：大人￥1300～、子供￥800～","シューズ：￥400
チョーク：￥100","有／無料／15台","-","可
※詳細はホームページをご覧下さい","http://www.climbing-gym-soleil.com/","2015-07-21 15:18:59","2015-07-21 15:18:59","なし","愛知県"
231,"サニースペース 岩んちゅ ［豊川］","http://www.climbing-net.com/wp-content/uploads/2013/09/iwanchu_1.jpg","〒442-0809
愛知県豊川市大橋町3-156-1","東名高速道路豊川I.Cより2分","0533-74-1755","平日13:00～22:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥1050（小学生以上）
１日料金：一般男性￥1890、一般女性￥1680、学生￥1620、中学生￥1260、小学生￥945","シューズ：￥315
チョーク：無料","有／無料／26台","-","可
3歳から","http://iwanchu.net/index.html","2015-07-21 15:19:00","2015-07-21 15:19:00","月曜","愛知県"
232,"ロッククライミング プレイマウンテン！名古屋","http://www.climbing-net.com/wp-content/uploads/2013/09/playmountain_2.jpg","〒463-0035
愛知県名古屋市守山区森孝3-1807","基幹バス引山方面行き・三軒屋下車 徒歩７分／東名高速名古屋ICから車で7分","052-739-5250","平日13:30～22:30
土日祝10:00～21:00
（現在 火水木は 10:00 から営業中）","【税込価格】
初回登録料：￥1500
１日料金：大人￥1900、大学・専門￥1600、高校生￥1200、中学生以下￥900","シューズ：￥300（子供用ミニサイズ：￥100）
チョーク：￥200
シャワー：￥100","有／無料／40台","-","可
高校生は21時まで、小中学生は18時までのご利用
※小学生以下のお子様のご利用はお子様2名につき大人1名の利用が必要","http://www.playmountain.co.jp/","2015-07-21 15:19:01","2015-07-21 15:19:01","なし","愛知県"
233,"ボルタリングジム ズットン 平和が丘店","http://www.climbing-net.com/wp-content/uploads/2013/09/zuthones_2.jpg","〒465-0097
愛知県名古屋市名東区平和が丘2-219","地下鉄東山線 一社駅から徒歩約15分／東名高速名古屋ICから車で約10分","052-799-8765","平日13:00～22:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥2000
１日料金：大人平日￥1900、土日祝￥2200","シューズ：￥420
チョーク：￥210","有／無料／15台","-","可","http://zutton.juno.bindsite.jp/","2015-07-21 15:19:01","2015-07-21 15:19:01","なし","愛知県"
234,"クライミングジム Dio ［半田］","http://www.climbing-net.com/wp-content/uploads/2013/09/dio_1.jpg","〒475-0828
愛知県半田市瑞穂町3-8-3","知多半島道路半田ICより車で15分","-","平日18:00～22:00
土日祝13:00～19:00","初回登録料：￥500
１日料金：平日 ￥800、土日祝 ￥1000","シューズ：￥200
チョーク：￥100","有／無料","-","まだ壁作成中につき、安全上、大学生以上の方しか利用できません","http://dioclimbing.jimdo.com/","2015-07-21 15:19:02","2015-07-21 15:19:02","なし","愛知県"
235,"魚動クライミングジム２一宮","http://www.climbing-net.com/wp-content/uploads/2013/09/gyodou2_1.jpg","〒491-0878
愛知県一宮市水附町43-1","名神高速一宮ICより10分／東海環状自動車道一宮木曽川ICより15分／JR尾張一宮駅より徒歩約26分／バス停「印田」での下車が便利","0586-85-8876","平日15:00～23:30
土日祝10:00～20:00","初回登録料：￥1050
一日料金：￥1570～￥2100","シューズ：￥200
チョーク：￥100","有／無料／15～25台","ビギナーズパック講習（レンタル用品込み）￥3000","可
小学生以上","http://www.gyodouclimbing2.com","2015-07-21 15:19:03","2015-07-21 15:19:03","水曜","愛知県"
236,"ぼるだ～本舗 ［小牧］","http://www.climbing-net.com/wp-content/uploads/2013/08/678d3157e750ae61b9ddcc0f504ed5cd.jpg","〒485-0048
愛知県小牧市間々本町195","東名小牧インターより車で3分","0568-70-7835","平日14:00～22:00
土日祝10:00～19:00","【税込価格】
初回登録料：￥500
1日料金：￥1600","クライミングシューズ：￥300
ハーネス：￥300
チョーク：無料
ビレイ器具：￥200
ロープ：￥300","有／無料／20台","-","-","http://boulderhonpo.com/","2015-07-21 15:19:03","2015-07-21 15:19:03","月曜","愛知県"
237,"フリークライミング＆ボルダリングジム  サムズアップ ［名古屋］","http://www.climbing-net.com/wp-content/uploads/2013/05/255-11.jpg","〒460-0014
愛知県名古屋市中区富士見町8-8 OMCビルB1F","地下鉄舞鶴線・名城線上前津駅・地下鉄名城線 東別院駅より徒歩5分／名古屋高速 東別院出口すぐ西側","052-332-2233","平日13:00～22:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥1000
１日料金：￥2100
夜間料金・時間帯：￥1700（平日13:00～18:00または18:00～22:00）","シューズ：￥300
ハーネス：￥300	
チョーク：￥100
ビレイ器具：￥200
ロープ：￥400","-","クライミングスクール（トップロープ・リード）2時間×5回 ￥10000
個人講習（トップロープ・ボルダリング）1時間 ￥1500","可
年齢制限はありませんが、当施設を利用可能な運動能力を有したお子様に限ります
※館内の混雑状況等によりお断りする場合があります","http://www.omcwall.com/","2015-07-21 15:19:04","2015-07-21 15:19:04","月曜","愛知県"
238,"カクタス・クライミングパーク ［豊橋］","http://www.climbing-net.com/wp-content/uploads/2012/12/143-11.jpg","〒440-0891愛知県豊橋市関屋町138","JR豊橋駅より徒歩15分","0532-26-3737","平日14:00〜22:00土日祝10:00〜21:00","【税別価格】
初回登録料：なし１日料金：￥2100夜間料金・時間帯：￥1600（18:00〜）","シューズ：￥500ハーネス：無料チョーク：￥100ビレイ器具：無料ロープ：無料","有／無料／15台","体験クライミング","可専用壁あり（一部の小スペース）対象年齢：3歳〜12歳（小学生まで子供料金）","http://www.climbing-park.com/","2015-07-21 15:19:12","2015-07-21 15:19:12","火曜","愛知県"
239,"クライミングジム・ボルダT09 ［新城］","http://www.climbing-net.com/wp-content/uploads/2012/12/142-11.jpg","〒441-1368愛知県新城市屋敷17-1","JR飯田線東新町駅より徒歩5分／豊鉄バス東新町下車徒歩1分","0536-22-0308","平日16:00～22:00
土日12:00～19:00","【税込価格】
初回登録料：￥500１日料金：￥1000","シューズ：￥200ハーネス：無料チョーク：当面は無料ビレイ器具：無料ロープ：無料","有／無料／25台","-","可専用壁はないが子ども用キャラクターコースあり。玩具ありレッスンはないが指導は可対象年齢：4歳〜10歳","http://www.bto9.com/","2015-07-21 15:19:12","2015-07-21 15:19:12","なし","愛知県"
240,"クライミングジム・モンク ［豊明］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image218.jpg","〒470-1121愛知県豊明市西川町笹原14-3","名鉄バス豊明市役所下車徒歩5分／三崎小学校下車徒歩3分","0562-95-2260","平日18:00〜22:00土日祝13:00〜19:00","【税込価格】
初回登録料：なし１日料金：一般￥1500、ユース＆シニア￥1000未経験初回一般￥1000、ユース＆シニア￥700","シューズ：￥500チョーク：無料","有／無料／10台","-","-","-","2015-07-21 15:19:13","2015-07-21 15:19:13","月曜","愛知県"
241,"クライミングジム ピッコロッチャ ［安城］","http://www.climbing-net.com/wp-content/uploads/2012/12/140-11.jpg","〒446-0001愛知県安城市里町大道寺8-11","名鉄新安城駅より徒歩20分／伊勢湾岸道豊田南ICより10分","0566-45-5650","平日13:00～22:00土日11:00～20:00
祝11:00～22:00","【税込価格】
初回登録料：￥1000１日料金：￥1800","シューズ：￥300チョーク：￥100","有／無料／18台","-","可※詳細はホームページをご覧下さい","http://www.picco-roccia.com","2015-07-21 15:19:14","2015-07-21 15:19:14","月曜","愛知県"
242,"ロッククライミング プレイマウンテン！岡崎","http://www.climbing-net.com/wp-content/uploads/2012/12/139-11.jpg","〒444-0007愛知県岡崎市大平町東上野34-1","東名高速岡崎ICより3分。名鉄バス大平西町下車徒歩5分","0564-83-8100","平日13:30～22:30土日祝10:00～21:00","【税込価格】
初回登録料：￥1000１日料金：￥2100夜間料金・時間帯：￥1800（18:00～）","シューズ：￥300チョーク：￥100","有／無料／30台","レベルアップ講習￥2000","可キッズ向け用具レンタルありレッスンあり対象年齢：3歳〜12歳","http://www.playmountain.jp","2015-07-21 15:19:15","2015-07-21 15:19:15","なし","愛知県"
243,"イボルブ ファクトリー ［豊田］","http://www.climbing-net.com/wp-content/uploads/2012/12/138-11.jpg","〒471-0824愛知県豊田市河合町6-93","伊勢湾岸道豊田東ICより約5分","0565-42-3505","平日16:00〜22:00土日12:00〜20:00","初回登録料：無料１日料金：\\1500","シューズ：無料チョーク：無料","有／無料／17台","-","可キッズ向け用具レンタルあり対象年齢：7歳〜12歳","http://evolv.jp/","2015-07-21 15:19:15","2015-07-21 15:19:15","水金","愛知県"
244,"クライミングジム ぴなくる２ ［豊田］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image217.jpg","〒471-0848愛知県豊田市本地町2丁目70","東名高速豊田ICより5分","0565-42-7756","9:00〜22:00","初回登録料：￥500１日料金：平日￥1300、土日祝￥1800","シューズ：￥200チョーク：￥100","有／無料／15台","-","可※詳細はホームページをご覧下さい","http://pinnaclegym2.web.fc2.com/","2015-07-21 15:19:16","2015-07-21 15:19:16","なし（夏期と年末年始に休業あり）","愛知県"
245,"クライミングジム自由人 ［日進］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image217.jpg","〒470-0124愛知県日進市浅田町茶園15-1","地下鉄赤池駅より徒歩7分","052-880-1249","-","-","-","-","-","-","http://jiyujin.jimdo.com","2015-07-21 15:19:17","2015-07-21 15:19:17","-","愛知県"
246,"クライミングジム　エイム ［名古屋］",NULL,"〒468-0055愛知県名古屋市天白区池場1-1110","地下鉄鶴舞線植田駅より徒歩15分／名古屋第二環状道植田IC・名古屋高速2号線高針ランプICより5分","052-804-1590","平日13:00〜22:00土日祝10:00〜20:00","【税込価格】
初回登録料：未経験者￥1000、経験者￥700
１回料金：一般￥1700、大専高中学生￥1200、小学生￥700
一ヶ月利用券：一般￥11000、大専高中学生￥9000
回数券・１１回：一般￥17000、大専高中学生￥12000","シューズ：￥300チョーク：￥100","有／無料／16台","-","可※詳細はホームページをご覧下さい","http://www.climbing-aim.jp/","2015-07-21 15:19:18","2015-07-21 15:19:18","月曜","愛知県"
247,"クライミングボックス キューブ ［名古屋］",NULL,"〒462-0063愛知県名古屋市北区丸新町304","如意車庫前バス停下車徒歩2分","052-902-4580","-","-","-","-","-","-","http://homepage3.nifty.com/1climbingboxcube/","2015-07-21 15:19:19","2015-07-21 15:19:19","-","愛知県"
248,"ロックジム破天荒 ［名古屋］",NULL,"〒458-0801愛知県名古屋市緑区鳴海町山腰25","名鉄鳴海駅より徒歩8分","052-625-0334","-","-","-","-","-","-","-","2015-07-21 15:19:27","2015-07-21 15:19:27","-","愛知県"
